Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,eFG_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS_G
1.0,Alex Acker,SG,26.0,TOT,25.0,0.0,8.0,1.2,3.0,0.395,0.3,0.8,0.35,0.9,2.2,0.41100000000000003,0.441,0.2,0.4,0.5,0.3,0.6,1.0,0.5,0.2,0.2,0.3,0.4,2.9
1.0,Alex Acker,SG,26.0,DET,7.0,0.0,2.9,0.6,1.6,0.364,0.0,0.6,0.0,0.6,1.0,0.5710000000000001,0.364,0.1,0.3,0.5,0.0,0.3,0.3,0.1,0.3,0.1,0.0,0.0,1.3
1.0,Alex Acker,SG,26.0,LAC,18.0,0.0,9.9,1.4,3.6,0.4,0.4,0.9,0.43799999999999994,1.1,2.7,0.38799999999999996,0.45399999999999996,0.2,0.4,0.5,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,3.5
2.0,Hassan Adams,SG,24.0,TOR,12.0,0.0,4.3,0.3,1.1,0.308,0.0,0.0,0.0,0.3,1.1,0.308,0.308,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3,0.9
3.0,Arron Afflalo,SG,23.0,DET,74.0,8.0,16.7,1.8,4.1,0.43700000000000006,0.6,1.4,0.402,1.2,2.6,0.456,0.508,0.8,1.0,0.8170000000000001,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9
4.0,Maurice Ager,SG,24.0,NJN,20.0,0.0,4.9,0.8,2.2,0.349,0.0,0.3,0.0,0.8,1.9,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7
5.0,Blake Ahearn,PG,24.0,SAS,3.0,0.0,6.3,0.7,2.0,0.33299999999999996,0.7,1.3,0.5,0.0,0.7,0.0,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.7
6.0,Alexis Ajinca,PF,20.0,CHA,31.0,4.0,5.9,0.8,2.2,0.36200000000000004,0.0,0.1,0.0,0.8,2.2,0.373,0.36200000000000004,0.6,0.9,0.7140000000000001,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,2.3
7.0,LaMarcus Aldridge,PF,23.0,POR,81.0,81.0,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.7809999999999999,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1
8.0,Joe Alexander,SF,22.0,MIL,59.0,0.0,12.1,1.7,4.2,0.41600000000000004,0.3,0.8,0.348,1.5,3.4,0.43200000000000005,0.449,1.0,1.4,0.6990000000000001,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7
9.0,Malik Allen,PF,30.0,MIL,49.0,3.0,11.8,1.5,3.5,0.429,0.0,0.0,0.0,1.5,3.4,0.43200000000000005,0.429,0.2,0.4,0.47600000000000003,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8,3.2
10.0,Ray Allen,SG,33.0,BOS,79.0,79.0,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.8,7.0,0.542,0.575,3.0,3.2,0.9520000000000001,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2
11.0,Tony Allen,SG,27.0,BOS,46.0,2.0,19.3,3.0,6.2,0.48200000000000004,0.1,0.6,0.222,2.8,5.6,0.51,0.493,1.7,2.4,0.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1,7.8
12.0,Morris Almond,SG,23.0,UTA,25.0,1.0,10.2,1.3,3.2,0.40700000000000003,0.2,0.7,0.294,1.1,2.6,0.43799999999999994,0.43799999999999994,0.8,1.0,0.8079999999999999,0.4,1.1,1.4,0.3,0.2,0.2,0.6,1.2,3.7
13.0,Rafer Alston,PG,32.0,TOT,77.0,76.0,31.8,4.1,10.6,0.385,1.5,4.3,0.33799999999999997,2.6,6.4,0.41700000000000004,0.45399999999999996,2.0,2.7,0.75,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7
13.0,Rafer Alston,PG,32.0,HOU,48.0,48.0,33.1,4.0,10.9,0.37,1.7,4.8,0.348,2.4,6.1,0.387,0.446,1.8,2.3,0.789,0.5,2.5,3.0,5.4,1.2,0.1,1.8,1.5,11.5
13.0,Rafer Alston,PG,32.0,ORL,29.0,28.0,29.5,4.2,10.3,0.413,1.1,3.5,0.317,3.1,6.8,0.462,0.466,2.4,3.4,0.7070000000000001,0.3,2.6,2.9,5.1,1.8,0.1,1.8,2.2,12.0
14.0,Lou Amundson,PF,26.0,PHO,76.0,0.0,13.7,1.8,3.3,0.536,0.0,0.0,0.0,1.8,3.3,0.5379999999999999,0.536,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2
15.0,Chris Andersen,C,30.0,DEN,71.0,1.0,20.6,2.3,4.1,0.5479999999999999,0.0,0.1,0.2,2.2,4.0,0.56,0.551,1.8,2.5,0.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4
16.0,Ryan Anderson,PF,20.0,NJN,66.0,30.0,19.9,2.4,6.2,0.39299999999999996,1.0,2.9,0.365,1.4,3.3,0.41700000000000004,0.478,1.5,1.8,0.845,1.6,3.1,4.7,0.8,0.7,0.3,1.0,2.4,7.4
17.0,Carmelo Anthony,SF,24.0,DEN,66.0,66.0,34.5,8.1,18.3,0.44299999999999995,1.0,2.6,0.371,7.2,15.7,0.455,0.469,5.6,7.1,0.7929999999999999,1.6,5.2,6.8,3.4,1.1,0.4,3.0,3.0,22.8
18.0,Joel Anthony,C,26.0,MIA,65.0,28.0,16.1,0.9,1.8,0.483,0.0,0.0,0.0,0.9,1.8,0.483,0.483,0.5,0.7,0.652,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.1,2.2
19.0,Gilbert Arenas,PG,27.0,WAS,2.0,2.0,31.5,3.0,11.5,0.261,1.0,3.5,0.28600000000000003,2.0,8.0,0.25,0.304,6.0,8.0,0.75,0.5,4.0,4.5,10.0,0.0,0.5,0.5,2.0,13.0
20.0,Trevor Ariza,SF,23.0,LAL,82.0,20.0,24.4,3.3,7.3,0.46,0.7,2.3,0.319,2.6,4.9,0.526,0.511,1.5,2.1,0.71,1.4,2.9,4.3,1.8,1.7,0.3,1.1,2.0,8.9
0.0,Player,Pos,0.0,Tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,Hilton Armstrong,C,24.0,NOH,70.0,29.0,15.6,2.0,3.5,0.561,0.0,0.0,0.0,2.0,3.5,0.5660000000000001,0.561,0.9,1.4,0.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8
22.0,Darrell Arthur,PF,20.0,MEM,76.0,64.0,19.3,2.5,5.7,0.43799999999999994,0.0,0.0,0.0,2.5,5.7,0.44,0.43799999999999994,0.5,0.8,0.667,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6
23.0,Chucky Atkins,PG,34.0,TOT,33.0,0.0,12.5,1.0,3.4,0.301,0.5,1.7,0.263,0.6,1.7,0.33899999999999997,0.36700000000000005,0.5,0.5,0.938,0.2,0.6,0.7,1.8,0.3,0.1,0.7,0.8,3.0
23.0,Chucky Atkins,PG,34.0,DEN,14.0,0.0,8.2,0.6,1.9,0.33299999999999996,0.4,1.2,0.294,0.3,0.7,0.4,0.426,0.3,0.3,1.0,0.0,0.4,0.4,2.0,0.1,0.1,0.7,0.4,1.9
23.0,Chucky Atkins,PG,34.0,OKC,19.0,0.0,15.6,1.3,4.5,0.29100000000000004,0.5,2.1,0.25,0.8,2.4,0.326,0.349,0.6,0.6,0.917,0.3,0.7,0.9,1.6,0.4,0.1,0.7,1.2,3.7
24.0,D.J. Augustin,PG,21.0,CHA,72.0,12.0,26.5,3.7,8.6,0.43,1.5,3.4,0.439,2.2,5.2,0.424,0.517,2.9,3.2,0.893,0.2,1.6,1.8,3.5,0.6,0.0,1.7,1.9,11.8
25.0,Kelenna Azubuike,SF,25.0,GSW,74.0,51.0,32.1,5.3,11.4,0.46399999999999997,1.3,2.8,0.44799999999999995,4.0,8.6,0.469,0.52,2.5,3.1,0.8079999999999999,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5,14.4
26.0,Renaldo Balkman,PF,24.0,DEN,53.0,10.0,14.7,2.1,3.7,0.5579999999999999,0.0,0.1,0.28600000000000003,2.0,3.6,0.568,0.563,0.8,1.2,0.6459999999999999,1.6,2.2,3.8,0.6,0.9,0.4,0.7,1.8,5.0
27.0,Marcus Banks,PG,27.0,TOT,22.0,0.0,9.4,1.0,2.6,0.368,0.1,0.9,0.158,0.8,1.7,0.474,0.395,0.5,0.8,0.611,0.0,0.8,0.8,1.3,0.5,0.1,0.6,1.2,2.5
27.0,Marcus Banks,PG,27.0,MIA,16.0,0.0,10.4,0.9,2.4,0.385,0.1,0.9,0.14300000000000002,0.8,1.6,0.52,0.41,0.6,0.9,0.667,0.0,0.9,0.9,1.4,0.6,0.1,0.7,1.3,2.6
27.0,Marcus Banks,PG,27.0,TOR,6.0,0.0,6.7,1.0,3.0,0.33299999999999996,0.2,0.8,0.2,0.8,2.2,0.385,0.361,0.2,0.5,0.33299999999999996,0.2,0.3,0.5,1.0,0.2,0.0,0.5,0.8,2.3
28.0,Leandro Barbosa,SG,26.0,PHO,70.0,11.0,24.4,5.2,10.8,0.48200000000000004,1.3,3.4,0.375,3.9,7.4,0.532,0.542,2.4,2.8,0.8809999999999999,0.5,2.1,2.6,2.3,1.2,0.1,1.3,1.6,14.2
29.0,J.J. Barea,SG,24.0,DAL,79.0,15.0,20.3,3.1,7.1,0.442,0.7,1.9,0.35700000000000004,2.4,5.1,0.474,0.491,0.9,1.2,0.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
30.0,Andrea Bargnani,PF,23.0,TOR,78.0,59.0,31.4,5.5,12.3,0.45,1.5,3.7,0.409,4.0,8.6,0.46799999999999997,0.512,2.8,3.4,0.831,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,15.4
31.0,Matt Barnes,PF,28.0,PHO,77.0,40.0,27.0,3.7,8.8,0.423,1.5,4.4,0.34299999999999997,2.2,4.3,0.505,0.51,1.3,1.8,0.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2
32.0,Brent Barry,SG,37.0,HOU,56.0,1.0,15.3,1.3,3.1,0.40700000000000003,0.9,2.3,0.374,0.4,0.7,0.512,0.5489999999999999,0.3,0.4,0.95,0.3,1.4,1.7,1.4,0.4,0.1,0.9,0.8,3.7
33.0,Brandon Bass,C,23.0,DAL,81.0,0.0,19.4,3.1,6.3,0.496,0.0,0.1,0.0,3.1,6.2,0.502,0.496,2.2,2.6,0.867,1.6,2.9,4.5,0.5,0.3,0.7,1.1,1.7,8.5
34.0,Maceo Baston,PF,33.0,IND,27.0,0.0,8.0,0.9,1.7,0.5429999999999999,0.0,0.0,0.0,0.9,1.7,0.556,0.5429999999999999,0.6,1.0,0.63,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.4,2.5
35.0,Tony Battie,PF,32.0,ORL,77.0,3.0,15.6,2.1,4.2,0.489,0.0,0.1,0.222,2.0,4.1,0.49700000000000005,0.49200000000000005,0.7,1.1,0.659,1.2,2.4,3.6,0.4,0.3,0.3,0.6,1.5,4.8
36.0,Shane Battier,SG,30.0,HOU,60.0,59.0,33.9,2.4,5.9,0.41,1.5,4.0,0.384,0.9,2.0,0.462,0.5379999999999999,0.9,1.1,0.821,0.9,3.9,4.8,2.3,0.8,0.9,0.8,1.9,7.3
37.0,Nicolas Batum,SF,20.0,POR,79.0,76.0,18.4,2.0,4.6,0.446,0.8,2.1,0.369,1.3,2.4,0.513,0.532,0.5,0.7,0.8079999999999999,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4
38.0,Jerryd Bayless,PG,20.0,POR,53.0,0.0,12.4,1.3,3.6,0.365,0.1,0.5,0.259,1.2,3.1,0.38299999999999995,0.384,1.6,1.9,0.8059999999999999,0.2,0.9,1.1,1.5,0.3,0.0,1.1,1.5,4.3
39.0,Michael Beasley,PF,20.0,MIA,81.0,19.0,24.8,5.6,11.8,0.47200000000000003,0.4,1.0,0.40700000000000003,5.2,10.8,0.478,0.49,2.3,3.0,0.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9
40.0,Marco Belinelli,SG,22.0,GSW,42.0,23.0,21.0,3.3,7.5,0.442,1.2,3.1,0.397,2.1,4.4,0.473,0.524,1.0,1.2,0.769,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9
0.0,Player,Pos,0.0,Tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,Charlie Bell,SG,29.0,MIL,70.0,23.0,25.5,3.1,7.5,0.414,1.2,3.4,0.363,1.9,4.1,0.45799999999999996,0.49700000000000005,0.9,1.1,0.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4
42.0,Raja Bell,SG,32.0,TOT,67.0,66.0,34.6,4.5,10.2,0.43700000000000006,1.7,4.0,0.42100000000000004,2.8,6.2,0.44799999999999995,0.52,1.3,1.5,0.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9
42.0,Raja Bell,SG,32.0,PHO,22.0,22.0,32.4,3.5,8.0,0.429,2.0,4.3,0.46799999999999997,1.5,3.8,0.386,0.5539999999999999,0.7,1.0,0.762,0.4,2.5,2.9,1.3,0.6,0.1,0.8,2.6,9.6
42.0,Raja Bell,SG,32.0,CHA,45.0,44.0,35.6,5.0,11.3,0.44,1.6,3.9,0.395,3.4,7.3,0.46399999999999997,0.509,1.6,1.8,0.877,0.7,3.2,4.0,2.5,0.8,0.1,1.5,2.4,13.0
43.0,Mike Bibby,PG,30.0,ATL,79.0,79.0,34.7,5.5,12.7,0.435,2.1,5.4,0.39,3.4,7.3,0.46799999999999997,0.518,1.7,2.2,0.789,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8,14.9
44.0,Andris Biedrins,C,22.0,GSW,62.0,58.0,30.0,5.0,8.6,0.578,0.0,0.0,0.0,5.0,8.6,0.579,0.578,1.9,3.5,0.551,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9
45.0,Chauncey Billups,PG,32.0,TOT,79.0,79.0,35.3,5.2,12.4,0.418,2.1,5.0,0.408,3.1,7.4,0.425,0.501,5.3,5.8,0.9129999999999999,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7
45.0,Chauncey Billups,PG,32.0,DET,2.0,2.0,35.0,3.5,10.5,0.33299999999999996,1.0,3.5,0.28600000000000003,2.5,7.0,0.35700000000000004,0.381,4.5,5.0,0.9,0.5,4.5,5.0,7.5,1.5,0.5,2.0,1.5,12.5
45.0,Chauncey Billups,PG,32.0,DEN,77.0,77.0,35.3,5.2,12.5,0.42,2.1,5.1,0.41,3.2,7.4,0.42700000000000005,0.504,5.3,5.8,0.9129999999999999,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.1,17.9
46.0,Steve Blake,PG,28.0,POR,69.0,69.0,31.7,4.0,9.4,0.428,2.0,4.8,0.42700000000000005,2.0,4.6,0.429,0.536,0.9,1.1,0.84,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0
47.0,Andray Blatche,C,22.0,WAS,71.0,36.0,24.0,4.2,8.9,0.47100000000000003,0.1,0.3,0.23800000000000002,4.1,8.6,0.479,0.475,1.6,2.3,0.7040000000000001,1.8,3.5,5.3,1.7,0.7,1.0,1.6,3.0,10.0
48.0,Mark Blount,C,33.0,MIA,20.0,0.0,10.4,1.5,3.9,0.385,0.6,1.4,0.40700000000000003,1.0,2.6,0.373,0.455,0.4,0.7,0.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4.0
49.0,Keith Bogans,SG,28.0,TOT,65.0,15.0,19.6,1.8,5.0,0.36700000000000005,1.1,3.4,0.33899999999999997,0.7,1.6,0.425,0.48100000000000004,0.8,0.9,0.912,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6
49.0,Keith Bogans,SG,28.0,ORL,36.0,15.0,21.9,1.8,4.9,0.36,1.2,3.5,0.33299999999999996,0.6,1.4,0.429,0.48,0.6,0.7,0.875,0.4,2.7,3.1,0.9,0.6,0.1,0.5,1.7,5.3
49.0,Keith Bogans,SG,28.0,MIL,29.0,0.0,16.7,1.9,5.1,0.376,1.1,3.2,0.348,0.8,2.0,0.42100000000000004,0.483,1.1,1.1,0.9390000000000001,0.6,2.6,3.1,1.1,0.7,0.1,0.8,1.5,6.0
50.0,Andrew Bogut,C,24.0,MIL,36.0,33.0,31.2,5.1,8.8,0.5770000000000001,0.0,0.0,0.0,5.1,8.8,0.5770000000000001,0.5770000000000001,1.6,2.7,0.5710000000000001,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,11.7
51.0,Matt Bonner,PF,28.0,SAS,81.0,67.0,23.8,3.3,6.6,0.496,1.5,3.3,0.44,1.8,3.3,0.552,0.606,0.2,0.3,0.7390000000000001,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2
52.0,Josh Boone,C,24.0,NJN,62.0,7.0,16.0,1.8,3.5,0.528,0.0,0.0,0.0,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2
53.0,Calvin Booth,C,32.0,TOT,8.0,0.0,7.0,0.6,1.3,0.5,0.0,0.0,0.0,0.6,1.3,0.5,0.5,0.8,1.0,0.75,0.6,0.8,1.4,0.0,0.1,0.3,0.1,1.3,2.0
53.0,Calvin Booth,C,32.0,MIN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,Calvin Booth,C,32.0,SAC,7.0,0.0,7.9,0.7,1.4,0.5,0.0,0.0,0.0,0.7,1.4,0.5,0.5,0.9,1.1,0.75,0.6,0.9,1.4,0.0,0.1,0.3,0.1,1.4,2.3
54.0,Carlos Boozer,PF,27.0,UTA,37.0,37.0,32.4,6.8,13.8,0.49,0.0,0.0,0.0,6.8,13.8,0.49,0.49,2.6,3.8,0.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2
55.0,Chris Bosh,C,24.0,TOR,77.0,77.0,38.0,8.0,16.4,0.48700000000000004,0.2,0.6,0.245,7.8,15.8,0.49700000000000005,0.49200000000000005,6.5,8.0,0.8170000000000001,2.8,7.2,10.0,2.5,0.9,1.0,2.3,2.5,22.7
56.0,Bruce Bowen,SF,37.0,SAS,80.0,10.0,18.8,1.0,2.3,0.42200000000000004,0.5,1.2,0.429,0.5,1.1,0.41600000000000004,0.535,0.2,0.3,0.5379999999999999,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7
57.0,Ryan Bowen,SF,33.0,NOH,21.0,3.0,10.4,1.0,1.8,0.579,0.0,0.0,0.0,1.0,1.8,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2
58.0,Elton Brand,PF,29.0,PHI,29.0,23.0,31.7,5.6,12.6,0.447,0.0,0.0,0.0,5.6,12.6,0.447,0.447,2.5,3.7,0.6759999999999999,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8
59.0,Corey Brewer,SF,22.0,MIN,15.0,8.0,20.5,2.5,6.0,0.41100000000000003,0.3,0.8,0.41700000000000004,2.1,5.2,0.41,0.439,0.9,1.3,0.737,1.2,2.1,3.3,1.7,1.0,0.2,0.9,2.5,6.2
60.0,Ronnie Brewer,SF,23.0,UTA,81.0,80.0,32.2,5.2,10.2,0.508,0.3,1.0,0.259,4.9,9.2,0.537,0.522,3.0,4.3,0.7020000000000001,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7
0.0,Player,Pos,0.0,Tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,Aaron Brooks,PG,24.0,HOU,80.0,35.0,25.0,4.0,9.8,0.40399999999999997,1.4,3.9,0.366,2.5,5.9,0.428,0.47600000000000003,1.9,2.2,0.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9,11.2
62.0,Andre Brown,PF,27.0,CHA,4.0,0.0,10.3,0.3,1.8,0.14300000000000002,0.0,0.0,0.0,0.3,1.8,0.14300000000000002,0.14300000000000002,0.5,0.5,1.0,1.8,1.3,3.0,0.3,0.3,0.0,1.3,2.3,1.0
63.0,Bobby Brown,SG-PG,24.0,TOT,68.0,2.0,13.7,2.1,5.3,0.392,0.7,1.9,0.34600000000000003,1.4,3.4,0.41700000000000004,0.45399999999999996,0.5,0.6,0.7909999999999999,0.2,0.6,0.8,1.7,0.3,0.0,0.9,1.4,5.3
63.0,Bobby Brown,SG,24.0,SAC,47.0,1.0,14.4,2.0,5.3,0.381,0.7,2.0,0.33,1.3,3.3,0.41200000000000003,0.44299999999999995,0.6,0.7,0.765,0.2,0.6,0.8,1.9,0.3,0.0,1.0,1.6,5.2
63.0,Bobby Brown,PG,24.0,MIN,21.0,1.0,12.2,2.2,5.4,0.41600000000000004,0.7,1.7,0.389,1.6,3.7,0.429,0.478,0.4,0.4,0.889,0.3,0.5,0.8,1.4,0.3,0.1,0.8,1.0,5.5
64.0,Dee Brown,PG,24.0,TOT,19.0,11.0,13.7,0.9,2.6,0.36700000000000005,0.4,1.3,0.292,0.6,1.3,0.44,0.439,0.2,0.3,0.6,0.4,1.2,1.5,1.9,0.5,0.0,0.9,1.5,2.4
64.0,Dee Brown,PG,24.0,WAS,17.0,11.0,13.7,1.0,2.6,0.386,0.4,1.2,0.3,0.6,1.4,0.45799999999999996,0.455,0.1,0.2,0.33299999999999996,0.4,1.2,1.6,1.9,0.6,0.0,0.8,1.3,2.4
64.0,Dee Brown,PG,24.0,PHO,2.0,0.0,14.0,0.5,2.5,0.2,0.5,2.0,0.25,0.0,0.5,0.0,0.3,1.0,1.0,1.0,0.0,0.5,0.5,1.5,0.0,0.0,1.5,3.0,2.5
65.0,Devin Brown,SG,30.0,NOH,63.0,5.0,13.8,1.8,5.0,0.355,0.4,1.5,0.289,1.3,3.4,0.384,0.39899999999999997,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2
66.0,Kwame Brown,C,26.0,DET,58.0,30.0,17.2,1.6,2.9,0.5329999999999999,0.0,0.0,0.0,1.6,2.9,0.5329999999999999,0.5329999999999999,1.1,2.1,0.516,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2
67.0,Shannon Brown,SG,23.0,TOT,48.0,0.0,9.9,1.6,3.4,0.473,0.3,0.8,0.37799999999999995,1.3,2.7,0.5,0.515,0.7,0.8,0.821,0.2,0.7,0.9,0.8,0.5,0.1,0.8,0.9,4.2
67.0,Shannon Brown,SG,23.0,CHA,30.0,0.0,11.4,1.9,4.1,0.455,0.3,0.9,0.28600000000000003,1.6,3.2,0.505,0.488,0.8,1.0,0.8,0.3,0.5,0.8,0.9,0.6,0.2,1.0,1.1,4.8
67.0,Shannon Brown,SG,23.0,LAL,18.0,0.0,7.6,1.2,2.3,0.524,0.3,0.5,0.667,0.9,1.8,0.485,0.595,0.4,0.5,0.889,0.2,0.9,1.1,0.6,0.2,0.1,0.5,0.5,3.2
68.0,Kobe Bryant,SG,30.0,LAL,82.0,82.0,36.1,9.8,20.9,0.467,1.4,4.1,0.35100000000000003,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
69.0,Greg Buckner,SF,32.0,MEM,63.0,0.0,13.9,1.0,2.5,0.384,0.2,0.8,0.255,0.8,1.7,0.444,0.425,0.3,0.4,0.8,0.5,1.6,2.1,0.9,0.5,0.1,0.6,1.7,2.5
70.0,Caron Butler,SG,28.0,WAS,67.0,67.0,38.6,7.3,16.2,0.45299999999999996,1.0,3.1,0.31,6.4,13.1,0.48700000000000004,0.48200000000000004,5.1,6.0,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8
71.0,Rasual Butler,SF,29.0,NOH,82.0,74.0,31.9,4.2,9.8,0.433,1.7,4.4,0.39,2.5,5.4,0.46799999999999997,0.521,1.0,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2
72.0,Andrew Bynum,C,21.0,LAL,50.0,50.0,28.9,5.6,10.0,0.56,0.0,0.0,0.0,5.6,10.0,0.56,0.56,3.0,4.3,0.7070000000000001,2.7,5.2,8.0,1.4,0.4,1.8,1.7,3.1,14.3
73.0,Will Bynum,PG,26.0,DET,57.0,1.0,14.1,2.7,6.0,0.456,0.1,0.3,0.158,2.7,5.7,0.474,0.461,1.7,2.1,0.7979999999999999,0.3,1.0,1.3,2.8,0.6,0.0,1.3,1.5,7.2
74.0,Jose Calderon,PG,27.0,TOR,68.0,68.0,34.3,4.7,9.5,0.49700000000000005,1.2,3.0,0.406,3.5,6.5,0.5379999999999999,0.561,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8
75.0,Marcus Camby,C,34.0,LAC,62.0,55.0,31.0,4.1,8.0,0.512,0.0,0.1,0.25,4.1,7.9,0.514,0.513,2.1,2.9,0.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3
76.0,Brian Cardinal,PF,31.0,MIN,64.0,4.0,14.2,1.0,2.6,0.385,0.5,1.4,0.326,0.5,1.2,0.455,0.473,0.5,0.5,0.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3.0
77.0,Rodney Carney,SG,24.0,MIN,67.0,6.0,17.9,2.6,6.3,0.41600000000000004,1.2,3.4,0.35,1.4,2.9,0.49200000000000005,0.509,0.7,1.0,0.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2
78.0,Matt Carroll,SG,28.0,TOT,55.0,10.0,11.2,1.2,3.1,0.38,0.2,1.0,0.245,0.9,2.1,0.441,0.418,0.4,0.5,0.84,0.1,1.1,1.3,0.5,0.4,0.1,0.6,1.2,3.0
78.0,Matt Carroll,SG,28.0,CHA,34.0,10.0,14.0,1.6,4.1,0.406,0.4,1.3,0.267,1.3,2.7,0.473,0.449,0.4,0.6,0.789,0.1,1.5,1.6,0.7,0.5,0.1,0.8,1.6,4.1
78.0,Matt Carroll,SG,28.0,DAL,21.0,0.0,6.7,0.4,1.6,0.273,0.0,0.4,0.125,0.4,1.2,0.32,0.28800000000000003,0.3,0.3,1.0,0.1,0.6,0.7,0.1,0.1,0.0,0.3,0.7,1.2
79.0,Anthony Carter,PG,33.0,DEN,78.0,5.0,22.9,2.1,4.9,0.433,0.3,1.1,0.239,1.9,3.8,0.49,0.46,0.7,1.0,0.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3
80.0,Vince Carter,SG,32.0,NJN,80.0,80.0,36.8,7.4,16.8,0.43700000000000006,1.9,4.9,0.385,5.5,11.9,0.45899999999999996,0.493,4.2,5.1,0.8170000000000001,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9,20.8
